frame,t,bx,by
40,1.3333333333333333,458.5148358876211,379.95905779631704
41,1.3666666666666667,461.42944143771507,381.01024122688693
42,1.4,464.30476194124276,381.90476111833823
43,1.4333333333333333,467.13999871655267,382.641623651706
44,1.4666666666666666,469.9343642161044,383.2200101666481
45,1.5,472.68708224522686,383.63927807098383
46,1.5333333333333334,475.397388177723,383.89896155461906
47,1.5666666666666667,478.06452916826095,383.9987721070653
48,1.6,480.6877643614931,383.93859883797677
49,1.6333333333333333,483.2663650978442,383.71850860035096
50,1.6666666666666667,485.7996151159123,383.33874591625414
51,1.7,488.2868107514256,382.79973270515546
52,1.7333333333333334,490.72726113270005,382.1020678151708
53,1.7666666666666666,493.1202883725442,381.2465263577377
54,1.8,495.46522775655626,380.23405884646013
55,1.8333333333333333,497.761427927763,379.06579014107996
56,1.8666666666666667,500.00825106754814,377.7430181977488
57,1.9,502.2050730728197,376.26721262698766
58,1.9333333333333333,504.35128372936856,374.6400130609379
59,1.9666666666666666,506.446286881368,372.8632273317162
60,2.0,508.4895005969688,370.9388294628982
61,2.033333333333333,510.48035732994333,368.8689574763621
62,2.066666666666667,512.4183040773337,366.6559110169289
63,2.1,514.3028025330598,364.3021487974378
64,2.1333333333333333,516.1333292374457,361.8102858670962
65,2.1666666666666665,517.9093757226216,359.18309070613833
66,2.2,519.6304486537615,356.42348215002096
67,2.2333333333333334,521.2960699661178,353.5345261465734
68,2.2666666666666666,522.9057769978134,350.51943234970383
69,2.3,524.4591226183567,347.3815505534477
70,2.3333333333333335,525.9556753528411,344.12436697031876
71,2.3666666666666667,527.3950195017965,340.7515003580983
72,2.4,528.7767552566587,337.26669799936576
73,2.433333333333333,530.1004988108248,333.6738315382363
74,2.466666666666667,531.3658824662634,329.9768926789328
75,2.5,532.5725547356512,326.17998875096976
76,2.533333333333333,533.7201804400058,322.28733814587565
77,2.566666666666667,534.8084408017883,318.3032656305258
78,2.6,535.8370335334512,314.2321975422908
79,2.6333333333333333,536.8056729214053,310.0786568713389
80,2.6666666666666665,537.714089905382,305.8472582355569
81,2.7,538.5620321531717,301.5427027536715
82,2.7333333333333334,539.349264130713,297.169772822268
83,2.7666666666666666,540.0755671675186,292.733326802508
84,2.8,540.740739517415,288.2382936224503
85,2.8333333333333335,541.3445964145823,283.6896673009713
86,2.8666666666666667,541.886970124876,279.0925013993687
87,2.9,542.3677099924198,274.45190340681347
88,2.933333333333333,542.7866824814527,269.7730290658873
89,2.966666666666667,543.1437712134216,265.0610766445098
90,3.0,543.4388769993081,260.32128116062086
91,3.033333333333333,543.6719178671807,255.55890856603173
92,3.066666666666667,543.8428290849631,250.77924989590952
93,3.1,543.951563178416,245.98761539039384
94,3.1333333333333333,543.9980899443237,241.1893285948758
95,3.1666666666666665,543.982396458884,236.38972044549564
96,3.2,543.9044870812971,231.59412334642846
97,3.2333333333333334,543.7643834525562,226.80786524553966
98,3.2666666666666666,543.5621244894348,222.03626371499058
99,3.3,543.2977663736779,217.28462004337226
100,3.3333333333333335,542.9713825363954,212.5582133459301
101,3.3666666666666667,542.5830636376658,207.86229469942356
102,3.4,542.132917541353,203.20208130813631
103,3.433333333333333,541.6210692851448,198.58275070751944
104,3.466666666666667,541.0476610458213,194.00943501190696
105,3.5,540.4128520997618,189.48721521269474
106,3.533333333333333,539.7168187787031,185.02111553331676
107,3.566666666666667,538.9597544207587,180.61609784729183
108,3.6,538.1418693167157,176.27705616554124
109,3.6333333333333333,537.2633906516219,172.00881119910224
110,3.6666666666666665,536.32456244168,167.81610500327835
111,3.7,535.3256454664672,163.70359570917697
112,3.7333333333333334,534.2669171964981,159.67585234848735
113,3.7666666666666666,533.1486717161513,155.73734977724877
114,3.8,531.9712196419808,151.89246370424848
115,3.8333333333333335,530.7348880364365,148.1454658295733
116,3.8666666666666667,529.4400203170146,144.50051909871598
117,3.9,528.0869761608667,140.96167307750778
118,3.933333333333333,526.6761314048919,137.53285945301812
119,3.966666666666667,525.2078779413393,134.21788766541746
120,4.0,523.6826236089527,131.02044067565834
121,4.033333333333333,522.1007920796835,127.94407087367487
122,4.066666666666666,520.4628227410077,124.99219613164878
123,4.1,518.7691705738761,122.16809600672492
124,4.133333333333334,517.0203060263339,119.4749080973964
125,4.166666666666667,515.2167148828435,116.91562455760705
126,4.2,513.3588981293477,114.4930887724433
127,4.233333333333333,511.4473718141102,112.2099921991103
128,4.266666666666667,509.48266690437185,110.06887137670063
129,4.3,507.46532913886347,108.07210510807849
130,4.333333333333333,505.3959188762152,106.2219118170103
131,4.366666666666666,503.2750109393047,104.52034708347733
132,4.4,501.1031944555882,102.96930135990968
133,4.433333333333334,498.8810726934576,101.57049787087803
134,4.466666666666667,496.60926289466977,100.32549069857677
135,4.5,494.28839610289435,99.23566305622603
136,4.533333333333333,491.91911698842824,98.30222575131037
137,4.566666666666666,489.5020836691243,97.52621584036177
138,4.6,487.03796752758535,96.90849547678113
139,4.633333333333334,484.52745302467304,96.44975095297883
140,4.666666666666667,481.9712375093847,96.15049193789832
141,4.7,479.37003102514916,96.01105091076948
142,4.733333333333333,476.7245561125974,96.03158279172163
143,4.766666666666667,474.0355476088615,96.212064769666
144,4.8,471.3037524434578,96.55229632763894
145,4.833333333333333,468.5299294308113,97.051899465578
146,4.866666666666666,465.71484905947864,97.71031912028303
147,4.9,462.8592932781288,98.52682378209613
148,4.933333333333334,459.96405527833997,99.50050630761461
149,4.966666666666667,457.02993927427343,100.63028492753514
150,5.0,454.05776027928624,101.91490444850805
151,5.033333333333333,451.0483438795438,103.35293764766769
152,5.066666666666666,448.0025260046954,104.94278685828857
153,5.1,444.9211526956774,106.68268574480652
154,5.133333333333334,441.8050798697068,108.57070126523189
155,5.166666666666667,438.65517308253243,110.60473581877491
156,5.2,435.472307288008,112.78252957629795
157,5.233333333333333,432.257366595055,115.10166299100379
158,5.266666666666667,429.0112440220828,117.55955948657241
159,5.3,425.7348412489337,120.15348831975822
160,5.333333333333333,422.4290683664219,122.88056761426849
161,5.366666666666666,419.0948436235364,125.73776756255148
162,5.4,415.73309317237783,128.72191379193785
163,5.433333333333334,412.3447508109002,131.82969089139434
164,5.466666666666667,408.93075772352796,135.05764609497322
165,5.5,405.4920622197223,138.40219311786356
166,5.533333333333333,402.029619470568,141.85961614078303
167,5.566666666666666,398.54439124345413,145.42607393828376
168,5.6,395.03734563492276,149.0976041463857
169,5.633333333333334,391.5094568017592,152.87012766479532
170,5.666666666666667,387.96170469039976,156.73945318881954
171,5.7,384.39507476472994,160.7012818659402
172,5.733333333333333,380.8105577323513,164.7512120718743
173,5.766666666666667,377.2091492693911,168.88474430081487
174,5.8,373.5918497439321,173.09728616441893
175,5.833333333333333,369.95966393813876,177.38415749398888
176,5.866666666666666,366.3136007691579,181.74059554017833
177,5.9,362.6546730088701,186.161760264446
178,5.933333333333334,358.9838970025708,190.642739716378
179,5.966666666666667,355.3022923866588,195.17855549090575
180,6.0,351.61088180541026,199.76416825935468
181,6.033333333333333,347.9106906269176,204.39448336817986
182,6.066666666666666,344.20274665827156,209.0643564991682
183,6.1,340.4880798600659,213.7685993848182
184,6.133333333333334,336.7677220603037,218.50198557254802
185,6.166666666666667,333.0427066677854,223.25925623132693
186,6.2,329.31406838505706,228.03512599428052
187,6.233333333333333,325.58284292099995,232.82428883077637
188,6.266666666666667,321.85006670314016,237.62142394146795
189,6.3,318.11677658975873,242.42120166974635
190,6.333333333333333,314.38400958188214,247.21828942303287
191,6.366666666666666,310.6528025352332,252.0073575973331
192,6.4,306.9241918722221,256.7830854984711
193,6.433333333333334,303.1992132940582,261.5401672534238
194,6.466666666666667,299.4789014930617,266.27331770519055
195,6.5,295.7642898652557,270.9772782846454
196,6.533333333333333,292.05641022331866,275.646822852851
197,6.566666666666666,288.35629250997613,280.2767635073418
198,6.6,284.6649645119124,284.8619563459264
199,6.633333333333334,280.9834515742805,289.3973071816057
200,6.666666666666667,277.31277631589126,293.8777772022557
201,6.7,273.65395834515846,298.2983885687902
202,6.733333333333333,270.0080139768811,302.6542299455805
203,6.766666666666667,266.3759559499404,306.9404619569898
204,6.8,262.7587931459898,311.15232256395956
205,6.833333333333333,259.1575303092165,315.28513235467386
206,6.866666666666666,255.57316776725247,319.3342997434245
207,6.9,252.00670115331184,323.29532607190083
208,6.933333333333334,248.45912112963305,327.1638106072355
209,6.966666666666667,244.93141311230062,330.9354554312559
210,7.0,241.42455699752514,334.6060702155056
211,7.033333333333333,237.93952688945615,338.17157687673466
212,7.066666666666666,234.47729082960387,341.62801410768316
213,7.1,231.038810527945,344.97154177812615
214,7.133333333333334,227.62504109578725,348.19844520129044
215,7.166666666666667,224.23693078046705,351.30513926090157
216,7.2,220.87542070195303,354.28817239427804
217,7.233333333333333,217.54144459143038,357.1442304270456
218,7.266666666666667,214.23592853193682,359.8701402552124
219,7.3,210.95979070112332,362.4628733705133
220,7.333333333333333,207.71394111621078,364.9195492251081
221,7.366666666666666,204.49928138121308,367.23743843189334
222,7.4,201.31670443649747,369.41396579687427
223,7.433333333333334,198.16709431075154,371.4467131802262
224,7.466666666666667,195.0513258754248,373.3334221828681
225,7.5,191.970264601715,375.07199665556243
226,7.533333333333333,188.92476632016476,376.66050502775397
227,7.566666666666666,185.91567698293645,378.09718245356123
228,7.6,182.94383242883097,379.38043277253405
229,7.633333333333334,180.0100581511154,380.50883028300143
230,7.666666666666667,177.11516906822519,381.48112132603774
231,7.7,174.2599692974025,382.29622567828807
232,7.733333333333333,171.44525193133595,382.9532377521052
233,7.766666666666667,168.67179881786194,383.4514276016653
234,7.8,165.94038034278987,383.7902417339431
235,7.833333333333333,163.25175521591095,383.96930372364784
236,7.866666666666666,160.60667026025038,383.9884146314345
237,7.9,158.00586020462129,383.8475532249272
238,7.933333333333334,155.45004747953828,383.54687600230835
239,7.966666666666667,152.9399420165467,383.0867170184482
240,8.0,150.4762410510241,382.46758751376694
241,8.033333333333333,148.05962892850818,381.6901753462423
242,8.066666666666666,145.69077691460538,380.75534422719386
243,8.1,143.3703430085323,379.66413276169243
244,8.133333333333333,141.09897176034255,378.41775329466157
245,8.166666666666666,138.877294091889,377.0175905639521
246,8.2,136.7059271215721,375.4652001618873
247,8.233333333333333,134.58547399292164,373.76230680698654
248,8.266666666666667,132.51652370706108,371.9108024277891
249,8.3,130.4996509591,369.9127440609062
250,8.333333333333334,128.53541597849986,367.770351565636
251,8.366666666666667,126.6243643734586,365.4860051576817
252,8.4,124.76702697935625,363.0622427647124
253,8.433333333333334,122.96391971130413,360.5017572067046
254,8.466666666666667,121.21554342083823,357.80739320419707
255,8.5,119.5223837567973,354.9821442177826
256,8.533333333333333,117.88491103042318,352.02914912234894
257,8.566666666666666,116.30358008472206,348.9516887197629
258,8.6,114.77883016812211,345.75318209387234
259,8.633333333333333,113.31108481246264,342.4371828118759
260,8.666666666666666,111.90075171534934,339.00737497628086
261,8.7,110.5482226269074,335.4675691318344
262,8.733333333333333,109.25387324096474,331.82169803197735
263,8.766666666666667,108.01806309069465,328.0738122695226
264,8.8,106.84113544874839,324.2280757764137
265,8.833333333333334,105.72341723190323,320.28876119756103
266,8.866666666666667,104.66521891025474,316.2602451438991
267,8.9,103.6668344209769,312.1470033299354
268,8.933333333333334,102.72854108667497,307.95360560119474
269,8.966666666666667,101.85059953835304,303.68471085708325
270,9.0,101.03325364301827,299.3450618748129
271,9.033333333333333,100.2767304359416,294.93948004013686
272,9.066666666666666,99.58124005759393,290.47285999075007
273,9.1,98.94697569527503,285.9501641783067
274,9.133333333333333,98.37411352945162,281.37641735509555
275,9.166666666666666,97.86281268481969,276.7567009914985
276,9.2,97.41321518610397,272.09614763043567
277,9.233333333333333,97.0254459186076,267.39993518506725
278,9.266666666666667,96.69961259352263,262.6732811860897
279,9.3,96.43580571801101,257.9214369850169
280,9.333333333333334,96.23409857006408,253.1496819198839
281,9.366666666666667,96.0945471781481,248.36331744985998
282,9.4,96.0171903056414,243.5676612652835
283,9.433333333333334,96.00204944006668,238.76804137966425
284,9.466666666666667,96.04912878712253,233.96979021021647
285,9.5,96.15841526951533,229.17823865349945
286,9.533333333333333,96.32987853059154,224.39871016274765
287,9.566666666666666,96.56347094277004,219.63651483347013
288,9.6,96.85912762077169,214.89694350389092
289,9.633333333333333,97.2167664396425,210.18526187678407
290,9.666666666666666,97.63628805756576,205.50670466923452
291,9.7,98.11757594345622,200.86646979682428
292,9.733333333333333,98.66049640932917,196.26971259870558
293,9.766666666666667,99.26489864743507,191.72154010997613
294,9.8,99.93061477214951,187.22700538772233
295,9.833333333333334,100.65745986660741,182.79110189702942
296,9.866666666666667,101.4452320340672,178.41875796320207
297,9.9,102.29371245399213,174.1148312963537
298,9.933333333333334,103.20266544283243,169.88410359445095
299,9.966666666666667,104.1718385194913,165.73127523080746
300,10.0,105.20096247545698,161.66096003193076
301,10.033333333333333,106.28975144958116,157.67768015152282
302,10.066666666666666,107.43790300748304,153.78586104633018
303,10.1,108.64509822555692,149.98982655942498
304,10.133333333333333,109.91100177956002,146.29379411637967
305,10.166666666666666,111.23526203775592,142.70187003967266
306,10.2,112.61751115858794,139.2180449865299
307,10.233333333333333,114.05736519285475,135.84618951527227
308,10.266666666666667,115.55442419036069,132.59004978509284
309,10.3,117.10827231101021,129.45324339404414
310,10.333333333333334,118.71847794031655,126.43925535985571
311,10.366666666666667,120.38459380929189,123.55143424805154
312,10.4,122.1061571186857,120.79298845166586
313,10.433333333333334,123.88268966753719,118.1669826266923
314,10.466666666666667,125.71369798600591,115.67633428722557
315,10.5,127.59867347244338,113.32381056407951
316,10.533333333333333,129.53709253466818,111.11202513048181
317,10.566666666666666,131.5284167354048,109.04343529826161
318,10.6,133.5720929418461,107.12033928775583
319,10.633333333333333,135.6675534792978,105.34487367446746
320,10.666666666666666,137.81421628886207,103.71901101531245
321,10.7,140.0114850891171,102.24455765709294
322,10.733333333333333,142.25874954174674,100.92315172963094
323,10.766666666666667,144.5553854210753,99.7562613257926
324,10.8,146.90075478745888,98.74518287042523
325,10.833333333333334,149.29420616448766,97.89103968001808
326,10.866666666666667,151.73507471994674,97.19478071468902
327,10.9,154.22268245048767,96.65717952388167
328,10.933333333333334,156.75633836995837,96.27883338694573
329,10.966666666666667,159.33533870133923,96.0601626495548
330,11.0,161.9589670722322,96.0014102566987
331,11.033333333333333,164.62649471384867,96.10264148276966
332,11.066666666666666,167.33718066344025,96.36374385904196
333,11.1,170.0902719701173,96.78442729862556
334,11.133333333333333,172.885003903997,97.36422441875507
335,11.166666666666666,175.7206001686233,98.10249106005585
336,11.2,178.59627311659995,98.99840700221029
337,11.233333333333333,181.51122396837644,100.05097687522951
338,11.266666666666667,184.46464303412603,101.25903126531745
339,11.3,187.4557099386539,102.62122801409919
340,11.333333333333334,190.4835938492748,104.13605370977021
341,11.366666666666667,193.5474537065939,105.80182536850913
342,11.4,196.64643845812918,107.61669230428669
343,11.433333333333334,199.7796872947094,109.5786381849932
344,11.466666666666667,202.94632988958224,111.68548327259992
345,11.5,206.14548664016615,113.9348868448663
346,11.533333333333333,209.37626891237866,116.3243497959013
347,11.566666666666666,212.63777928747365,118.8512174126909
348,11.6,215.92911181131836,121.51268232450593
349,11.633333333333333,219.24935224604155,124.30578762191416
350,11.666666666666666,222.5975783239827,127.22743014193104
351,11.7,225.97286000387143,130.2743639156592
352,11.733333333333333,229.37425972916628,133.44320377458683
353,11.766666666666667,232.8008326884814,136.73042911153775
354,11.8,236.25162707802713,140.1323877920944
355,11.833333333333334,239.72568436599514,143.64530021215018
356,11.866666666666667,243.22203955881022,147.26526349708024
357,11.9,246.7397214691781,150.9882558378672
358,11.933333333333334,250.2777529858534,154.81014095936445
359,11.966666666666667,253.8351513450532,158.72667271573152
360,12.0,257.4109284034406,162.73349980793736
361,12.033333333333333,261.0040909126027,166.8261706180893
362,12.066666666666666,264.6136407949465,171.00013815521706
363,12.1,268.2385754209361,175.2507651070174
364,12.133333333333333,271.87788788759497,179.57332899194606
365,12.166666666666666,275.5305672981941,183.96302740593376
366,12.2,279.1955990430505,188.41498335789666
367,12.233333333333333,282.8719650813568,192.92425068811355
368,12.266666666666667,286.5586442239636,197.48581956345024
369,12.3,290.25461241703624,202.09462204332465
370,12.333333333333334,293.95884302650853,206.74553771023182
371,12.366666666666667,297.6703071232516,211.43339935856886
372,12.4,301.3879737688808,216.15299873544345
373,12.433333333333334,305.1108103021215,220.89909232708544
374,12.466666666666667,308.83778262565215,225.66640718443392
375,12.5,312.5678554933473,230.4496467814271
376,12.533333333333333,316.299992797839,235.24349689948622
377,12.566666666666666,320.0331578583182,240.0426315316563
378,12.6,323.76631370849435,244.84171879984368
379,12.633333333333333,327.4984233846355,249.63542687857645
380,12.666666666666666,331.22845021360666,254.41842991870647
381,12.7,334.95535810082845,259.18541396447165
382,12.733333333333333,338.6781118180737,263.9310828573446
383,12.766666666666667,342.3956772910252,268.65016412010846
384,12.8,346.10702188651055,273.33741481462164
385,12.833333333333334,349.81111469933956,277.9876273667667
386,12.866666666666667,353.50692683865924,282.5956353521072
387,12.9,357.19343171375044,287.1563192358278
388,12.933333333333334,360.8696053191853,291.6646120605799
389,12.966666666666667,364.5344265192668,296.11550507591267
390,13.0,368.18687733167064,300.5040533030363
391,13.033333333333333,371.8259432102121,304.82538102873394
392,13.066666666666666,375.45061332665716,309.0746872223194
393,13.1,379.0598808515024,313.2472508696218
394,13.133333333333333,382.65274323364275,317.3384362180709
395,13.166666666666666,386.22820247885204,321.34369792705667
396,13.2,389.78526542699666,325.2585861178401
397,13.233333333333333,393.3229440279073,329.078751317405
398,13.266666666666667,396.8402556158311,332.7999492907586
399,13.3,400.3362231823873,336.41804575631073
400,13.333333333333334,403.8098756479533,339.9290209790961
401,13.366666666666667,407.2602481314019,343.3289742367318
402,13.4,410.686382218118,346.6141281531526
403,13.433333333333334,414.0873262262187,349.78083289530645
404,13.466666666666667,417.4621354709029,352.8255702281494
405,13.5,420.8098725268583,355.74495742343345
406,13.533333333333333,424.1296074886508,358.5357510179456
407,13.566666666666666,427.4204182290257,361.1948504170223
408,13.6,430.68139065504823,363.7193013393354
409,13.633333333333333,433.91161896201254,366.10629909912325
410,13.666666666666666,437.11020588504823,368.35319172221955
411,13.7,440.27626294835443,370.4574828924185
412,13.733333333333333,443.40891071199366,372.41683472490274
413,13.766666666666667,446.5072790161745,374.22907036365274
414,13.8,449.57050722295685,375.8921763999511
415,13.833333333333334,452.5977444553132,377.4043051092972
416,13.866666666666667,455.5881498334775,378.76377650424365
417,13.9,458.5408927085174,379.96908020087653
418,13.933333333333334,461.4551528930647,381.018877096864
419,13.966666666666667,464.3301208891402,381.91200085921037
420,14.0,467.1649981130088,382.64745922006136
421,14.033333333333333,469.95899711700304,383.22443507912214
422,14.066666666666666,472.71134180825396,383.6422874114624
423,14.1,475.4212676642671,383.90055197970014
424,14.133333333333333,478.0880219452849,383.9989418497735
425,14.166666666666666,480.7108639033765,383.9373477097265
426,14.2,483.2890649881962,383.7158379911561
427,14.233333333333333,485.82190904935374,383.3346587931835
428,14.266666666666667,488.3086925353407,382.7942336090364
429,14.3,490.74872468895614,382.09516285554434
430,14.333333333333334,493.1413277391802,381.23822320607087
431,14.366666666666667,495.485837089439,380.22436672762274
432,14.4,497.78160150221026,379.054719823096
433,14.433333333333334,500.027983279919,377.73058197983255
434,14.466666666666667,502.224358442071,376.2534243258798
435,14.5,504.37011689857724,374.62488799555433
436,14.533333333333333,506.4646626192192,372.84678230612917
437,14.566666666666666,508.50741379920913,370.92108274766656
438,14.6,510.4978030207984,368.8499287882326
439,14.633333333333333,512.4352774108904,366.63562149693075
440,14.666666666666666,514.3192987946125,364.2806209873948
441,14.7,516.1493438448056,361.78754368458254
442,14.733333333333333,517.9249042273896,359.15915941790604
443,14.766666666666667,519.645486742564,356.3983883439282
444,14.8,521.3106134618045,353.5082977020455
445,14.833333333333334,522.9198218606178,350.4920984067587
446,14.866666666666667,524.4726649470185,347.3531414803209
447,14.9,525.9687113856894,344.09491432972453
448,14.933333333333334,527.4075456177949,340.7210368721629
449,14.966666666666667,528.7887679764109,337.2352575132728
450,15.0,530.1119947975415,333.6414489826248
451,15.033333333333333,531.376858526689,329.9436040310888
452,15.066666666666666,532.5830078209507,326.1458309948549
453,15.1,533.7301076466113,322.25234923103835
454,15.133333333333333,534.8178393722063,318.26748442993863
455,15.166666666666666,535.8459008570283,314.19566380916217
456,15.2,536.814006535053,310.04141119494716
457,15.233333333333333,537.7218874942612,305.8093419961551
458,15.266666666666667,538.5692915513356,301.5041580765137
459,15.3,539.3559833217088,297.13064253080813
460,15.333333333333334,540.0817442849476,292.69365437082206
461,15.366666666666667,540.7463728454511,288.1981231269366
462,15.4,541.349684388448,283.64904337138114
463,15.433333333333334,541.8915113312783,279.05146916922234
464,15.466666666666667,542.3717031699415,274.41050846325646
465,15.5,542.7901265209034,269.7313173990427
466,15.533333333333333,543.146665158146,265.0190945963832
467,15.566666666666666,543.4412200454514,260.27907537361324
468,15.6,543.6737093639115,255.51652593111993
469,15.633333333333333,543.844068534655,250.73673750055005
470,15.666666666666666,543.9522502367855,245.94502046620792
471,15.7,543.9982244205258,241.14669846517498
472,15.733333333333333,543.9819783155648,236.34710247270502
473,15.766666666666667,543.9035164346051,231.55156487946653
474,15.8,543.7628605721089,226.76541356721384
475,15.833333333333334,543.560049798245,221.99396598946507
476,15.866666666666667,543.2951404480352,217.2425232637684
477,15.9,542.9682061057068,212.51636428211674
478,15.933333333333334,542.5793375842528,207.82073984605512
479,15.966666666666667,542.1286429002064,203.16086683299704
480,16.0,541.6162472436375,198.5419224002306
481,16.033333333333335,541.0422929433782,193.969038233054
482,16.066666666666666,540.406939427488,189.44729484343196
483,16.1,539.7103631789695,184.9817159255027
484,16.133333333333333,538.9527576867459,180.57726277421568
485,16.166666666666668,538.134333391916,176.23882877328847
486,16.2,537.2553176292993,171.97123395862087
487,16.233333333333334,536.3159545642887,167.77921966319155
488,16.266666666666666,535.3165051250292,163.66744324940174
489,16.3,534.257246929938,159.64047293470378
490,16.333333333333332,533.1384742105922,155.70278271627726
491,16.366666666666667,531.9604977299977,151.85874740037798
492,16.4,530.7236446962692,148.11263774189558
493,16.433333333333334,529.4282586717408,144.46861569950622
494,16.466666666666665,528.0746994775346,140.93072981170562
495,16.5,526.6633430936122,137.50291069884628
496,16.533333333333335,525.1945815543386,134.18896669618852
497,16.566666666666666,523.6688228395864,130.9925796228075
498,16.6,522.0864907614097,127.91730069106103
499,16.633333333333333,520.448024846323,124.96654656116549
500,16.666666666666668,518.7538802132116,122.1435955452559
501,16.7,517.0045274469137,119.45158396515646
502,16.733333333333334,515.2004524675049,116.8935026678988
503,16.766666666666666,513.3421563953239,114.47219370286867
504,16.8,511.4301554117749,112.19034716426334
505,16.833333333333332,509.4649806159485,110.05049820237704
506,16.866666666666667,507.4471778770961,108.0550242070261
507,16.9,505.37730768300446,106.20614216625094
508,16.933333333333334,503.25594498430655,104.50590620322271
509,16.966666666666665,501.083679034779,102.95620529409689
510,17.0,498.8611132276618,101.55876116934382
511,17.033333333333335,496.58886492805505,100.31512640089318
512,17.066666666666666,494.26756530143166,99.22668267721326
513,17.1,491.89785913831713,98.29463926824334
514,17.133333333333333,489.4804046751867,97.52003168188574
515,17.166666666666668,487.0158734116244,96.903720513547
516,17.2,484.5049499238014,96.44639049001017
517,17.233333333333334,481.94833167431864,96.14854970869706
518,17.266666666666666,479.3467288184737,96.0105290731683
519,17.3,476.7008640069976,96.0324819254864
520,17.333333333333332,474.01147218532583,96.21438387585167
521,17.366666666666667,471.27930038944874,96.55603282969949
522,17.4,468.5051075384091,97.05704921222883
523,17.433333333333334,465.68966422349354,97.71687639011327
524,17.466666666666665,462.833752494187,98.5347812899249
525,17.5,459.93816564093913,99.50985521258531
526,17.533333333333335,457.003707974813,100.64101484293738
527,17.566666666666666,454.0311946040699,101.92700345331733
528,17.6,451.0214512077546,103.36639229979014
529,17.633333333333333,447.97531380634746,104.9575822094948
530,17.666666666666668,444.89362852953934,106.69880535733967
531,17.7,441.77725138120377,108.58812723006943
532,17.733333333333334,438.6270480016208,110.62344877552673
533,17.766666666666666,435.4438934270297,112.80250873471472
534,17.8,432.22867184656616,115.1228861540763
535,17.833333333333332,428.9822763566628,117.58200307519141
536,17.866666666666667,425.7056087129696,120.17712739891226
537,17.9,422.3995790798749,122.90537592074566
538,17.933333333333334,419.06510577768506,125.76371753411934
539,17.966666666666665,415.7031150275442,128.74897659796392
540,18.0,412.3145406941535,131.85783646487863
541,18.033333333333335,408.9003240263729,135.0868431659519
542,18.066666666666666,405.46141339576843,138.43240924815
543,18.1,401.99876403318007,141.89081776000802
544,18.133333333333333,398.51333776338896,145.45822638119108
545,18.166666666666668,395.00610273794695,149.13067169134683
546,18.2,391.4780331662549,152.90407357349508
547,18.233333333333334,387.930109044952,156.77423974707435
548,18.266666666666666,384.36331588570414,160.73687042559698
549,18.3,380.7786444414537,164.78756309375066
550,18.333333333333332,377.17709043122,168.92181739862573
551,18.366666666666667,373.55965426351366,173.1350401496478
552,18.4,369.92734075845544,177.42255042164686
553,18.433333333333334,366.28115886866254,181.7795847554071
554,18.466666666666665,362.6221213989935,186.20130244990582
555,18.5,358.9512447252171,190.6827909403758
556,18.533333333333335,355.26954851169506,195.2190712562019
557,18.566666666666666,351.5780554281472,199.80510355259977
558,18.6,347.8777908655818,204.4357927099266
559,18.633333333333333,344.1697826514746,209.1059939943972
560,18.666666666666668,340.45506076426386,213.8105187739299
561,18.7,336.7346570472558,218.54414028275536
562,18.733333333333334,333.0096049220044,223.30159942840038
563,18.766666666666666,329.28093910125995,228.07761063457895
564,18.8,325.54969530155216,232.8668677135151
565,18.833333333333332,321.81690995550093,237.6640497611571
